from_unitid,to_unitid,rank,year
145619,143118,5,2016
145619,144962,6,2016
145619,148627,7,2016
145619,144740,8,2016
145619,148496,9,2016
145619,145813,10,2016
145619,147703,11,2016
145619,147767,12,2016
145619,144050,13,2016
145619,145637,14,2016
145619,143358,15,2016
145619,144892,16,2016
145619,149222,17,2016
145619,148487,18,2016
145619,144351,19,2016
145619,147679,20,2016
145619,143084,21,2016
145619,144865,22,2016
145619,149772,23,2016
145619,239105,24,2016
145619,145646,25,2016
148724,,1,2016
143279,149772,1,2016
143279,143084,2,2016
143279,143613,3,2016
143279,154235,4,2016
143279,148672,5,2016
143279,148991,6,2016
143279,147341,7,2016
143279,149222,8,2016
143279,143288,9,2016
143279,145831,10,2016
143279,153737,11,2016
143279,145682,12,2016
143279,146755,13,2016
143279,145813,14,2016
143279,,15,2016
143279,153658,16,2016
143279,143118,17,2016
143279,157401,18,2016
143279,153603,19,2016
143279,147703,20,2016
143279,203580,21,2016
143279,153241,22,2016
143279,144971,23,2016
143279,145707,24,2016
143279,144005,25,2016
143288,145691,1,2016
143288,144971,2,2016
143288,147013,3,2016
143288,144892,4,2016
143288,145372,5,2016
143288,143358,6,2016
143288,146825,7,2016
143288,149231,8,2016
143288,147341,9,2016
143288,143118,10,2016
143288,145813,11,2016
143288,149222,12,2016
143288,148654,13,2016
143288,149772,14,2016
143288,148131,15,2016
143288,147776,16,2016
143288,147244,17,2016
143288,143084,18,2016
143288,148627,19,2016
143288,148016,20,2016
143288,146685,21,2016
143288,148937,22,2016
143288,147536,23,2016
143288,156295,24,2016
143288,238476,25,2016
143297,149028,1,2016
143297,146533,2,2016
143297,149763,3,2016
143297,148575,4,2016
143297,148131,5,2016
143297,146278,6,2016
143297,177144,7,2016
143297,,8,2016
143297,,9,2016
143297,146755,10,2016
143297,,11,2016
143297,238324,12,2016
143297,199467,13,2016
143297,148584,14,2016
143297,440396,15,2016
143297,147013,16,2016
143297,,17,2016
143297,,18,2016
143297,145646,19,2016
143297,130040,20,2016
143297,146472,21,2016
143297,147244,22,2016
143297,219295,23,2016
143297,148593,24,2016
143297,147590,25,2016
143358,145813,1,2016
143358,145637,2,2016
143358,147703,3,2016
143358,146719,4,2016
143358,239105,5,2016
143358,145600,6,2016
143358,149222,7,2016
143358,145646,8,2016
143358,144740,9,2016
143358,144892,10,2016
143358,153658,11,2016
143358,147767,12,2016
143358,149772,13,2016
143358,243780,14,2016
143358,149231,15,2016
143358,143084,16,2016
143358,153269,17,2016
143358,240444,18,2016
143358,150163,19,2016
143358,152600,20,2016
143358,178396,21,2016
143358,147244,22,2016
143358,153603,23,2016
143358,148654,24,2016
143358,238476,25,2016
143613,143279,1,2016
143613,147341,2,2016
143613,148991,3,2016
143613,149772,4,2016
143613,,5,2016
143613,148131,6,2016
143613,145682,7,2016
143613,146427,8,2016
143613,153241,9,2016
143613,434539,10,2016
143613,143118,11,2016
143613,149329,12,2016
143613,205027,13,2016
143613,143288,14,2016
143613,144865,15,2016
143613,143358,16,2016
143613,148937,17,2016
143613,201283,18,2016
143613,149222,19,2016
143613,146506,20,2016
143613,238722,21,2016
143613,167376,22,2016
143613,108807,23,2016
143613,144157,24,2016
143613,170620,25,2016
143659,131283,1,2016
143659,145619,2,2016
143659,216597,3,2016
143659,144005,4,2016
143659,163046,5,2016
143659,146719,6,2016
143659,152080,7,2016
143659,164924,8,2016
143659,147767,9,2016
143659,228778,10,2016
144005,145600,1,2016
144005,144050,2,2016
144005,147703,3,2016
144005,147776,4,2016
144005,149222,5,2016
144005,146719,6,2016
144005,145813,7,2016
144005,144740,8,2016
144005,138947,9,2016
144005,144892,10,2016
144005,148487,11,2016
144005,148627,12,2016
144005,149772,13,2016
144005,144281,14,2016
144005,148335,15,2016
144005,149231,16,2016
144005,221838,17,2016
144005,147767,18,2016
144005,193900,19,2016
144005,171100,20,2016
144005,131520,21,2016
144005,144166,22,2016
144005,145637,23,2016
144005,139940,24,2016
144005,100724,25,2016
144014,366793,1,2016
144014,186122,2,2016
144014,144005,3,2016
144014,143978,4,2016
144014,144351,5,2016
144014,166027,6,2016
144014,148654,7,2016
144014,190150,8,2016
144014,130794,9,2016
144014,144740,10,2016
144014,131496,11,2016
144014,144050,12,2016
144014,130226,13,2016
144014,131159,14,2016
144014,145600,15,2016
144014,179867,16,2016
144014,131520,17,2016
144014,186131,18,2016
144014,135726,19,2016
144014,198419,20,2016
144014,243744,21,2016
260947,174525,1,2016
260947,124487,2,2016
260947,,3,2016
260947,110918,4,2016
260947,223117,5,2016
260947,176910,6,2016
260947,206002,7,2016
260947,198677,8,2016
260947,112084,9,2016
260947,189981,10,2016
260947,153302,11,2016
260947,110060,12,2016
260947,181376,13,2016
260947,,14,2016
260947,117104,15,2016
260947,174206,16,2016
260947,440794,17,2016
260947,149505,18,2016
260947,146667,19,2016
260947,155496,20,2016
260947,225885,21,2016
260947,101453,22,2016
260947,222178,23,2016
260947,103787,24,2016
260947,384254,25,2016
144209,144166,1,2016
144209,144193,2,2016
144209,144184,3,2016
144209,144157,4,2016
144209,147776,5,2016
144209,144218,6,2016
144209,145600,7,2016
144209,144005,8,2016
144209,148335,9,2016
144209,144281,10,2016
144209,144175,11,2016
144209,144740,12,2016
144209,147411,13,2016
144209,148487,14,2016
144209,147703,15,2016
144209,146719,16,2016
144209,144883,17,2016
144209,148627,18,2016
144209,148496,19,2016
144209,149222,20,2016
144209,144892,21,2016
144209,145813,22,2016
144209,147378,23,2016
144209,144050,24,2016
144209,149772,25,2016
144184,144218,1,2016
144184,144166,2,2016
144184,144209,3,2016
144184,144157,4,2016
144184,144193,5,2016
144184,147776,6,2016
144184,144175,7,2016
144184,144005,8,2016
144184,145600,9,2016
144184,149532,10,2016
144184,148335,11,2016
144184,144740,12,2016
144184,146719,13,2016
144184,144281,14,2016
144184,147703,15,2016
144184,147679,16,2016
144184,148487,17,2016
144184,148496,18,2016
144184,149222,19,2016
144184,144892,20,2016
144184,147767,21,2016
144184,144050,22,2016
144184,149329,23,2016
144184,145813,24,2016
144184,147411,25,2016
144157,144166,1,2016
144157,144184,2,2016
144157,144175,3,2016
144157,144209,4,2016
144157,144193,5,2016
144157,144005,6,2016
144157,144218,7,2016
144157,148335,8,2016
144157,147776,9,2016
144157,149222,10,2016
144157,149532,11,2016
144157,145600,12,2016
144157,147703,13,2016
144157,144892,14,2016
144157,144883,15,2016
144157,148487,16,2016
144157,147411,17,2016
144157,145813,18,2016
144157,146296,19,2016
144157,144281,20,2016
144157,146719,21,2016
144157,144050,22,2016
144157,144740,23,2016
144157,145707,24,2016
144157,148937,25,2016
144166,144184,1,2016
144166,144209,2,2016
144166,144157,3,2016
144166,144193,4,2016
144166,144005,5,2016
144166,144218,6,2016
144166,144175,7,2016
144166,148335,8,2016
144166,147776,9,2016
144166,147411,10,2016
144166,145600,11,2016
144166,149532,12,2016
144166,144281,13,2016
144166,149222,14,2016
144166,147703,15,2016
144166,146719,16,2016
144166,144740,17,2016
144166,144883,18,2016
144166,148627,19,2016
144166,145813,20,2016
144166,145707,21,2016
144166,145682,22,2016
144166,148496,23,2016
144166,144892,24,2016
144166,145831,25,2016
144175,144157,1,2016
144175,144166,2,2016
144175,144193,3,2016
144175,144184,4,2016
144175,144005,5,2016
144175,144209,6,2016
144175,144218,7,2016
144175,148335,8,2016
144175,145707,9,2016
144175,147776,10,2016
144175,148007,11,2016
144175,149365,12,2016
144175,147703,13,2016
144175,149329,14,2016
144175,144892,15,2016
144175,145600,16,2016
144175,145831,17,2016
144175,149222,18,2016
144175,403478,19,2016
144175,144883,20,2016
144175,146296,21,2016
144175,145682,22,2016
144175,147411,23,2016
144175,403469,24,2016
144175,148937,25,2016
144193,144209,1,2016
144193,144166,2,2016
144193,144157,3,2016
144193,144184,4,2016
144193,144175,5,2016
144193,144218,6,2016
144193,144005,7,2016
144193,147776,8,2016
144193,147411,9,2016
144193,148335,10,2016
144193,147378,11,2016
144193,146719,12,2016
144193,145600,13,2016
144193,144281,14,2016
144193,144883,15,2016
144193,149329,16,2016
144193,145707,17,2016
144193,148627,18,2016
144193,148496,19,2016
144193,144740,20,2016
144193,144892,21,2016
144193,148487,22,2016
144193,147703,23,2016
144193,148937,24,2016
144193,145682,25,2016
144218,144184,1,2016
144218,147776,2,2016
144218,144166,3,2016
144218,149532,4,2016
144218,144209,5,2016
144218,145600,6,2016
144218,144157,7,2016
144218,144193,8,2016
144218,148335,9,2016
144218,144005,10,2016
144218,147679,11,2016
144218,144740,12,2016
144218,146719,13,2016
144218,148496,14,2016
144218,147703,15,2016
144218,144175,16,2016
144218,147800,17,2016
144218,149222,18,2016
144218,144281,19,2016
144218,148487,20,2016
144218,149772,21,2016
144218,144892,22,2016
144218,144883,23,2016
144218,144351,24,2016
144218,144865,25,2016
144865,147703,1,2016
144865,145600,2,2016
144865,144962,3,2016
144865,149222,4,2016
144865,145813,5,2016
144865,149842,6,2016
144865,149532,7,2016
144865,144892,8,2016
144865,143118,9,2016
144865,146296,10,2016
144865,145619,11,2016
144865,146612,12,2016
144865,149772,13,2016
144865,144281,14,2016
144865,146719,15,2016
144865,144740,16,2016
144865,148335,17,2016
144865,148496,18,2016
144865,147660,19,2016
144865,149727,20,2016
144865,144944,21,2016
144865,147776,22,2016
144865,145637,23,2016
144865,147411,24,2016
144865,144218,25,2016
146472,147703,1,2016
146472,145600,2,2016
146472,145813,3,2016
146472,149222,4,2016
146472,146481,5,2016
146472,144740,6,2016
146472,240374,7,2016
146472,148335,8,2016
146472,147004,9,2016
146472,240189,10,2016
146472,146719,11,2016
146472,148487,12,2016
146472,239105,13,2016
146472,149772,14,2016
146472,143358,15,2016
146472,238759,16,2016
146472,145637,17,2016
146472,149842,18,2016
146472,144281,19,2016
146472,238476,20,2016
146472,238458,21,2016
146472,144892,22,2016
146472,143297,23,2016
146472,153241,24,2016
146472,171456,25,2016
144281,144740,1,2016
144281,143048,2,2016
144281,145600,3,2016
144281,148487,4,2016
144281,193900,5,2016
144281,146719,6,2016
144281,147703,7,2016
144281,147767,8,2016
144281,144050,9,2016
144281,147776,10,2016
144281,149222,11,2016
144281,145813,12,2016
144281,144005,13,2016
144281,140951,14,2016
144281,165662,15,2016
144281,145637,16,2016
144281,144892,17,2016
144281,190150,18,2016
144281,164748,19,2016
144281,215105,20,2016
144281,123961,21,2016
144281,194578,22,2016
144281,148496,23,2016
144281,148335,24,2016
144281,149772,25,2016
144351,148496,1,2016
144351,144740,2,2016
144351,146719,3,2016
144351,147776,4,2016
144351,145600,5,2016
144351,147703,6,2016
144351,147679,7,2016
144351,145813,8,2016
144351,148487,9,2016
144351,144962,10,2016
144351,148627,11,2016
144351,143118,12,2016
144351,144892,13,2016
144351,143358,14,2016
144351,146612,15,2016
144351,149772,16,2016
144351,144005,17,2016
144351,149222,18,2016
144351,238616,19,2016
144351,147660,20,2016
144351,145619,21,2016
144351,148654,22,2016
144351,144281,23,2016
144351,145637,24,2016
144351,152600,25,2016
144564,147916,1,2016
144564,151023,2,2016
144564,180212,3,2016
144564,144892,4,2016
144564,153241,5,2016
144564,148821,6,2016
144564,442781,7,2016
144564,146506,8,2016
144564,149222,9,2016
144564,,10,2016
144564,149329,11,2016
144564,205027,12,2016
144564,145682,13,2016
144564,146685,14,2016
144564,145707,15,2016
144564,145813,16,2016
144564,168607,17,2016
144564,145831,18,2016
144564,148335,19,2016
144564,413617,20,2016
144564,,21,2016
144564,,22,2016
144564,151962,23,2016
144564,380359,24,2016
144564,148937,25,2016
144740,146719,1,2016
144740,145600,2,2016
144740,147767,3,2016
144740,145637,4,2016
144740,144050,5,2016
144740,147703,6,2016
144740,239105,7,2016
144740,148487,8,2016
144740,144281,9,2016
144740,145813,10,2016
144740,147776,11,2016
144740,193900,12,2016
144740,148496,13,2016
144740,240444,14,2016
144740,243780,15,2016
144740,143358,16,2016
144740,170976,17,2016
144740,148627,18,2016
144740,151351,19,2016
144740,171100,20,2016
144740,164988,21,2016
144740,149222,22,2016
144740,144005,23,2016
144740,153658,24,2016
144740,174066,25,2016
148496,144740,1,2016
148496,145600,2,2016
148496,146719,3,2016
148496,144351,4,2016
148496,147776,5,2016
148496,147703,6,2016
148496,148627,7,2016
148496,147679,8,2016
148496,144962,9,2016
148496,146612,10,2016
148496,145637,11,2016
148496,148487,12,2016
148496,145813,13,2016
148496,144281,14,2016
148496,143358,15,2016
148496,145619,16,2016
148496,144050,17,2016
148496,149222,18,2016
148496,143118,19,2016
148496,147767,20,2016
148496,149772,21,2016
148496,146481,22,2016
148496,144892,23,2016
148496,148654,24,2016
148496,144005,25,2016
144883,147776,1,2016
144883,144005,2,2016
144883,148487,3,2016
144883,148335,4,2016
144883,148627,5,2016
144883,147703,6,2016
144883,145600,7,2016
144883,144281,8,2016
144883,149222,9,2016
144883,144892,10,2016
144883,148496,11,2016
144883,146719,12,2016
144883,144740,13,2016
144883,144209,14,2016
144883,147679,15,2016
144883,144050,16,2016
144883,144351,17,2016
144883,144166,18,2016
144883,145813,19,2016
144883,144218,20,2016
144883,143118,21,2016
144883,147536,22,2016
144883,149772,23,2016
144883,144193,24,2016
144883,144157,25,2016
144892,145813,1,2016
144892,149772,2,2016
144892,149222,3,2016
144892,147703,4,2016
144892,149231,5,2016
144892,145637,6,2016
144892,145600,7,2016
144892,147776,8,2016
144892,143358,9,2016
144892,148654,10,2016
144892,144005,11,2016
144892,144740,12,2016
144892,153658,13,2016
144892,147244,14,2016
144892,146612,15,2016
144892,151324,16,2016
144892,146719,17,2016
144892,148627,18,2016
144892,145646,19,2016
144892,143118,20,2016
144892,147767,21,2016
144892,144281,22,2016
144892,238476,23,2016
144892,145691,24,2016
144892,147660,25,2016
144944,147703,1,2016
144944,149842,2,2016
144944,145600,3,2016
144944,145813,4,2016
144944,144865,5,2016
144944,147004,6,2016
144944,146339,7,2016
144944,149772,8,2016
144944,148335,9,2016
144944,149222,10,2016
144944,146719,11,2016
144944,143118,12,2016
144944,144892,13,2016
144944,144962,14,2016
144944,148487,15,2016
144944,145725,16,2016
144944,144740,17,2016
144944,147776,18,2016
144944,147660,19,2016
144944,146612,20,2016
144944,143084,21,2016
144944,145637,22,2016
144944,144005,23,2016
144944,216047,24,2016
144944,153241,25,2016
452133,,1,2016
144962,146719,1,2016
144962,144740,2,2016
144962,147660,3,2016
144962,145600,4,2016
144962,147703,5,2016
144962,145813,6,2016
144962,148496,7,2016
144962,143084,8,2016
144962,143358,9,2016
144962,145646,10,2016
144962,146612,11,2016
144962,144892,12,2016
144962,145619,13,2016
144962,147679,14,2016
144962,143118,15,2016
144962,144351,16,2016
144962,147776,17,2016
144962,238476,18,2016
144962,145637,19,2016
144962,146481,20,2016
144962,144865,21,2016
144962,149222,22,2016
144962,148487,23,2016
144962,147767,24,2016
144962,148627,25,2016
409254,143978,1,2016
409254,239309,2,2016
409254,404648,3,2016
409254,142832,4,2016
409254,144281,5,2016
409254,171395,6,2016
409254,143048,7,2016
409254,172307,8,2016
409254,170620,9,2016
409254,144166,10,2016
409254,172264,11,2016
409254,171483,12,2016
409254,144209,13,2016
409254,117168,14,2016
409254,146719,15,2016
409254,202046,16,2016
409254,144005,17,2016
409254,202170,18,2016
409254,170790,19,2016
409254,143118,20,2016
409254,125170,21,2016
409254,150066,22,2016
409254,145725,23,2016
409254,111081,24,2016
409254,148335,25,2016
144971,145813,1,2016
144971,143358,2,2016
144971,145691,3,2016
144971,147341,4,2016
144971,147244,5,2016
144971,143118,6,2016
144971,144892,7,2016
144971,146825,8,2016
144971,145646,9,2016
144971,143288,10,2016
144971,143084,11,2016
144971,149772,12,2016
144971,145372,13,2016
144971,149231,14,2016
144971,146427,15,2016
144971,149222,16,2016
144971,145682,17,2016
144971,145637,18,2016
144971,144962,19,2016
144971,148654,20,2016
144971,147013,21,2016
144971,147828,22,2016
144971,238476,23,2016
144971,147703,24,2016
144971,145619,25,2016
403469,403487,1,2016
403469,403478,2,2016
403469,145707,3,2016
403469,145831,4,2016
403469,149329,5,2016
403469,145691,6,2016
403469,148937,7,2016
403469,144175,8,2016
403469,153241,9,2016
403469,197018,10,2016
403469,144193,11,2016
403469,145682,12,2016
403469,380359,13,2016
403469,144892,14,2016
403469,137315,15,2016
403469,205027,16,2016
403469,144166,17,2016
403469,144184,18,2016
403469,144883,19,2016
403469,166647,20,2016
403469,130040,21,2016
403469,222567,22,2016
403469,144218,23,2016
403469,198084,24,2016
403469,145372,25,2016
145275,152600,1,2016
145275,221999,2,2016
145275,134945,3,2016
145275,133951,4,2016
145275,171100,5,2016
145275,198419,6,2016
145275,130794,7,2016
145336,144005,1,2016
145336,147703,2,2016
145336,148627,3,2016
145336,144892,4,2016
145336,145813,5,2016
145336,147776,6,2016
145336,148007,7,2016
145336,148511,8,2016
145336,145600,9,2016
145336,143853,10,2016
145336,147378,11,2016
145336,146612,12,2016
145336,147828,13,2016
145336,149222,14,2016
145336,149365,15,2016
145336,148335,16,2016
145336,148487,17,2016
145336,147767,18,2016
145336,143118,19,2016
145336,146348,20,2016
145336,144883,21,2016
145336,144740,22,2016
145336,146719,23,2016
145336,149772,24,2016
145336,143358,25,2016
145372,147013,1,2016
145372,145691,2,2016
145372,149222,3,2016
145372,147828,4,2016
145372,149231,5,2016
145372,147244,6,2016
145372,144892,7,2016
145372,143288,8,2016
145372,146825,9,2016
145372,146339,10,2016
145372,144971,11,2016
145372,148131,12,2016
145372,145813,13,2016
145372,147341,14,2016
145372,143358,15,2016
145372,201654,16,2016
145372,147679,17,2016
145372,149781,18,2016
145372,149772,19,2016
145372,152530,20,2016
145372,151801,21,2016
145372,148654,22,2016
145372,172334,23,2016
145372,150941,24,2016
145372,149505,25,2016
384342,145813,1,2016
384342,147916,2,2016
384342,145682,3,2016
384342,149231,4,2016
384342,145637,5,2016
