school,cip
166683,09.0499
166683,24.0101
166683,16.0102
166683,09.0102
166683,14.1801
166683,30.0801
166683,27.0101
166683,14.1901
166683,40.0404
166683,50.0901
166683,30.2401
166683,14.2301
166683,40.0607
166683,14.3701
166683,38.0101
166683,40.0801
166683,40.0203
166683,45.1001
166683,52.1501
166683,30.1501
166683,14.2701
166683,14.0804
166692,14.9999
166692,03.0103
166692,52.1101
166692,49.0309
166692,14.2201
166692,43.0112
166692,43.9999
166850,52.0301
166850,51.0913
166850,26.0202
166850,26.0101
166850,52.0201
166850,40.0501
166850,14.0801
166850,09.0101
166850,11.0701
166850,43.0103
166850,45.0601
166850,13.0101
166850,14.1001
166850,13.1202
166850,23.0101
166850,03.0104
166850,26.0908
166850,52.0801
166850,50.0799
166850,16.0901
166850,51.0000
166850,54.0101
166850,44.0000
166850,52.1101
166850,13.1203
166850,24.0101
166850,52.1401
166850,27.0101
166850,38.0101
166850,40.0801
166850,45.1001
166850,42.0101
166850,38.0201
166850,13.1205
166850,45.1101
166850,16.0905
166911,10.0304
166911,50.0702
166911,50.0409
166911,50.0410
166911,50.0708
166911,50.0605
166911,50.0710
166911,50.0709
166939,05.0201
166939,05.0102
166939,30.2201
166939,45.0201
166939,04.9999
166939,50.0703
166939,05.0103
166939,40.0201
166939,26.0202
166939,26.0101
166939,40.0501
166939,16.1200
166939,11.0701
166939,50.0301
166939,50.0501
166939,45.0601
166939,13.9999
166939,23.0101
166939,03.0103
166939,05.0299
166939,05.0106
166939,50.0601
166939,50.0702
166939,16.0901
166939,45.0701
166939,40.0601
166939,05.0125
166939,54.0101
166939,45.0901
166939,16.0902
166939,05.0107
166939,24.0199
166939,27.0101
166939,30.1301
166939,30.9999
166939,50.0901
166939,30.2401
166939,38.0101
166939,40.0801
166939,45.1001
166939,42.0101
166939,38.0201
166939,16.0900
166939,45.9999
166939,45.1101
166939,16.0905
166939,27.0501
166948,05.0102
166948,10.0304
166948,26.0101
166948,52.0201
166948,19.0709
166948,50.0402
166948,09.0199
166948,43.0104
166948,51.0602
166948,13.1210
166948,23.9999
166948,01.0507
166948,52.1902
166948,50.0407
166948,43.0106
166948,12.0301
166948,52.0904
166948,44.0000
166948,50.0408
166948,24.0199
166948,24.0101
166948,42.9999
166948,51.0808
166984,13.1302
166984,50.0702
166984,50.0409
166984,50.0410
167057,50.0906
167057,50.0910
167057,50.0902
167057,50.0912
167057,50.0903
167057,13.1312
167057,50.0904
167057,50.0905
167057,50.0907
167057,50.0911
167057,50.0908
167251,52.0301
167251,52.0201
167251,09.0199
167251,11.0101
167251,43.0199
167251,12.0503
167251,52.1902
167251,52.0801
167251,50.0409
167251,51.0701
167251,52.0901
167251,52.0904
167251,52.1001
167251,50.0408
167251,52.1101
167251,22.0302
167251,24.0199
167251,52.1401
167251,51.0710
167251,30.9999
167251,22.0001
167251,42.0101
167251,12.0504
167251,52.0905
167260,52.0301
167260,52.0201
167260,52.0101
167260,52.0501
167260,52.0601
167260,43.0103
167260,23.0101
167260,52.0801
167260,24.0102
167260,54.0101
167260,52.1001
167260,52.1201
167260,52.1401
167260,27.0101
167260,52.1003
167260,42.0101
167260,31.0504
167288,50.0704
167288,26.0101
167288,52.0201
167288,11.0101
167288,13.0101
167288,23.0101
167288,03.0103
167288,54.0101
167288,27.0101
167288,30.9999
167288,38.0101
167288,40.0801
167288,45.1001
167288,42.0101
167288,45.1101
167288,31.0504
167288,50.0101
167358,52.0301
167358,15.0801
167358,05.0201
167358,51.0999
167358,16.1601
167358,16.1699
167358,45.0201
167358,27.0301
167358,04.0201
167358,50.0703
167358,50.0701
167358,51.0913
167358,51.0202
167358,51.0204
167358,26.0202
167358,26.1103
167358,13.1322
167358,26.0101
167358,26.0102
167358,26.0203
167358,26.1201
167358,52.0201
167358,52.0299
167358,52.9999
167358,52.0101
167358,14.0701
167358,41.0301
167358,13.1323
167358,40.0501
167358,50.0602
167358,14.0801
167358,51.2006
167358,51.1005
167358,51.2008
167358,13.1102
167358,09.0101
167358,11.0101
167358,11.0199
167358,11.1003
167358,15.1299
167358,15.1201
167358,14.0901
167358,11.0201
167358,11.0901
167358,43.0102
167358,43.0199
167358,42.0601
167358,43.0103
167358,43.0107
167358,43.0104
167358,51.1617
167358,13.0301
167358,51.1002
167358,11.0301
167358,51.0602
167358,50.0401
167358,09.0702
167358,50.0501
167358,52.0208
167358,13.1210
167358,45.0601
167358,13.0101
167358,13.0603
167358,15.0303
167358,14.1001
167358,13.1202
167358,51.0904
167358,14.0101
167358,14.9999
167358,15.1501
167358,23.0101
167358,23.0801
167358,13.1305
167358,52.0701
167358,15.0599
167358,03.0103
167358,50.0601
167358,52.0899
167358,52.0801
167358,16.0101
167358,43.0106
167358,16.0901
167358,45.0799
167358,40.0601
167358,14.0802
167358,16.0501
167358,50.0409
167358,51.0799
167358,51.0706
167358,51.9999
167358,51.0000
167358,51.0701
167358,51.1003
167358,13.0406
167358,13.1328
167358,54.0101
167358,52.0904
167358,52.1001
167358,44.0000
167358,42.0901
167358,14.3501
167358,11.0401
167358,11.0103
167358,52.1101
167358,45.0901
167358,30.2001
167358,16.0902
167358,09.0401
167358,31.0505
167358,22.0101
167358,22.9999
167358,24.0199
167358,24.0101
167358,16.0102
167358,52.0203
167358,52.1201
167358,52.1399
167358,14.3601
167358,15.0613
167358,26.1302
167358,52.1401
167358,09.0102
167358,13.1311
167358,27.0101
167358,14.1901
167358,15.0805
167358,51.2004
167358,30.9999
167358,50.0901
167358,30.2401
167358,52.0206
167358,51.1604
167358,51.1614
167358,51.1602
167358,51.1699
167358,51.1601
167358,30.1901
167358,52.0205
167358,14.3701
167358,09.0901
167358,51.0906
167358,51.2003
167358,51.2001
167358,51.2099
167358,38.0101
167358,51.2308
167358,51.0912
167358,13.1329
167358,40.0801
167358,45.1001
167358,51.1610
167358,42.0101
167358,44.0401
167358,44.9999
167358,51.1611
167358,44.0501
167358,09.0902
167358,52.0202
167358,51.0911
167358,13.1315
167358,52.1501
167358,51.0908
167358,16.0402
167358,42.1701
167358,13.1205
167358,43.0109
167358,42.1601
167358,13.1317
167358,45.1101
167358,16.0905
167358,13.1001
167358,51.0203
167358,31.0504
167358,14.0803
167358,15.1102
167358,52.1601
167358,13.1299
167358,23.1101
167358,15.0305
167358,51.2309
167358,26.1004
167358,14.0804
167358,52.0209
167358,45.1201
167358,11.0801
167358,05.0207
167394,52.0301
167394,50.0701
167394,26.0101
167394,52.9999
167394,40.0501
167394,51.0299
167394,11.0101
167394,13.1210
167394,13.0101
167394,13.1202
167394,23.0101
167394,54.0101
167394,52.1101
167394,22.0302
167394,22.0000
167394,24.0199
167394,52.1401
167394,27.0101
167394,51.0711
167394,30.1801
167394,51.1601
167394,42.0101
167394,39.0401
167394,13.1205
167394,44.0701
167394,45.1101
167394,16.0905
167394,13.1001
167455,26.0101
167455,52.0201
167455,19.0709
167455,09.0199
167455,50.0501
167455,23.0101
167455,50.0799
167455,54.0199
167455,24.0199
167455,50.0903
167455,45.1099
167455,42.0101
167598,50.0701
167598,26.0202
167598,26.0101
167598,52.0101
167598,40.0501
167598,09.0101
167598,11.0101
167598,50.0501
167598,13.0101
167598,13.1202
167598,23.0101
167598,51.9999
167598,54.0101
167598,45.0901
167598,13.1311
167598,30.9999
167598,30.1401
167598,51.1601
167598,45.1001
167598,42.0101
167598,09.0902
167598,51.0911
167598,44.0701
167598,45.1101
167598,16.0905
167598,13.1001
167729,52.0301
167729,52.0304
167729,50.0506
167729,09.0903
167729,54.0102
167729,50.0703
167729,13.1302
167729,50.0701
167729,51.0913
167729,49.0104
167729,26.0202
167729,13.1322
167729,26.0101
167729,52.0201
167729,45.0702
167729,26.0406
167729,13.1323
167729,40.0501
167729,51.1005
167729,50.0402
167729,11.0101
167729,42.0601
167729,13.1101
167729,23.0501
167729,43.0103
167729,50.0499
167729,50.0501
167729,50.0705
167729,13.1210
167729,45.0601
167729,13.0101
167729,13.0401
167729,13.0501
167729,13.1202
167729,23.0401
167729,23.0101
167729,13.1305
167729,52.0701
167729,54.0103
167729,52.0801
167729,52.0804
167729,43.0202
167729,45.0701
167729,40.0601
167729,13.0406
167729,13.1328
167729,54.0101
167729,52.0901
167729,52.1001
167729,52.1101
167729,09.0401
167729,13.1203
167729,31.0505
167729,16.0103
167729,24.0199
167729,52.1201
167729,26.1302
167729,52.1401
167729,13.1311
167729,27.0101
167729,50.0901
167729,51.0905
167729,51.1608
167729,51.1601
167729,51.2306
167729,31.0101
167729,50.0605
167729,13.1314
167729,45.1001
167729,42.0101
167729,09.0902
167729,13.1315
167729,50.0709
167729,13.1205
167729,44.0701
167729,45.1101
167729,16.0905
167729,13.1330
167729,13.1001
167729,31.0504
167729,13.1299
167729,13.1401
167729,23.1101
167729,50.0502
167729,52.0903
167783,50.0701
167783,50.0704
167783,30.1701
167783,26.0202
167783,26.0101
167783,52.0201
167783,40.0501
167783,40.0599
167783,09.0101
167783,11.0101
167783,19.0203
167783,51.3101
167783,13.1210
167783,05.0104
167783,45.0601
167783,13.0101
167783,13.0401
167783,13.1202
167783,23.0101
167783,23.9999
167783,52.0799
167783,03.0104
167783,05.0299
167783,52.0801
167783,50.0799
167783,01.1001
167783,19.0501
167783,19.0505
167783,16.0901
167783,26.0899
167783,50.0409
167783,51.0701
167783,54.0101
167783,11.0103
167783,45.0901
167783,25.9999
167783,25.0101
167783,52.1201
167783,52.1401
167783,27.0101
167783,30.9999
167783,50.0901
167783,51.1601
167783,38.0101
167783,51.2308
167783,40.0801
167783,42.1101
167783,45.1001
167783,42.0101
167783,51.2207
167783,09.0902
167783,54.0105
167783,13.1334
167783,13.1205
167783,44.0701
167783,45.1101
167783,16.0905
167783,13.1001
167783,13.1401
167783,13.0410
167783,05.0207
167792,50.0506
167792,05.0201
167792,54.0102
167792,23.0701
167792,05.0102
167792,45.0201
167792,05.9999
167792,50.0703
167792,05.0103
167792,26.0101
167792,40.0501
167792,05.0123
167792,50.0602
167792,16.1200
167792,14.0901
167792,11.0701
167792,23.0501
167792,50.0301
167792,50.0501
167792,05.0104
167792,26.1301
167792,14.0101
167792,23.0101
167792,03.0103
167792,38.0103
167792,05.0106
167792,50.0702
167792,16.0901
167792,05.0124
167792,45.0701
167792,05.0125
167792,54.0101
167792,30.2301
167792,50.0706
167792,45.0901
167792,30.2001
167792,05.0107
167792,24.0101
167792,16.0199
167792,16.0102
167792,27.0101
167792,27.0199
167792,50.0901
167792,38.0101
167792,50.0605
167792,40.0801
167792,50.0504
167792,45.1001
167792,51.1102
167792,42.0101
167792,05.0110
167792,50.0709
167792,45.9999
167792,05.0130
167792,16.0905
167792,50.0502
167792,50.0101
167835,05.0101
167835,05.0201
167835,05.0102
167835,45.0201
167835,04.0201
167835,50.0703
167835,40.0201
167835,26.0202
167835,26.0101
167835,40.0501
167835,16.1200
167835,30.2501
167835,16.0104
167835,11.0701
167835,50.0301
167835,50.0501
167835,16.0300
167835,05.0104
167835,45.0601
167835,13.0101
167835,13.1003
167835,13.1202
167835,14.0101
167835,23.0101
167835,03.0104
167835,03.0103
167835,38.0103
167835,05.0106
167835,50.0601
167835,50.0702
167835,16.0901
167835,40.0601
167835,16.0501
167835,54.0101
167835,45.0605
167835,16.0902
167835,38.0206
167835,31.0505
167835,05.0107
167835,16.1203
167835,24.0101
167835,16.0102
167835,38.0102
167835,27.0101
167835,30.1301
167835,30.9999
167835,50.0901
167835,05.0108
167835,30.2401
167835,38.0101
167835,40.0801
167835,45.1001
167835,16.0904
167835,42.0101
167835,38.0201
167835,16.0402
167835,13.1205
167835,44.0701
167835,45.1101
167835,16.0905
167835,51.0203
167835,05.0207
167899,05.0102
167899,13.1302
167899,51.2301
167899,50.0701
167899,51.0913
167899,26.9999
167899,13.1322
167899,26.0101
167899,52.0201
167899,50.0402
167899,51.0201
167899,09.0101
167899,44.0201
167899,11.0101
167899,13.1101
167899,43.0104
167899,50.0301
167899,13.1210
167899,13.0101
167899,13.0401
167899,13.1202
167899,51.0904
167899,23.0101
167899,13.1305
167899,24.0102
167899,51.9999
167899,51.0000
167899,13.1307
167899,51.0701
167899,13.1328
167899,54.0101
167899,31.0505
167899,30.0801
167899,13.1311
167899,27.0101
167899,51.2306
167899,31.0101
167899,31.9999
167899,13.1314
167899,51.2308
167899,51.0912
167899,42.0101
167899,51.2399
167899,13.1205
167899,13.0409
167899,44.0701
167899,45.1101
167899,13.1001
167899,31.0504
167899,13.1299
167899,51.2309
167987,52.0301
167987,50.0703
167987,13.1302
167987,30.0101
167987,26.0101
167987,52.0201
167987,52.0101
167987,50.0711
167987,40.0501
167987,40.0599
167987,14.0801
167987,51.1005
167987,42.0201
167987,50.0402
167987,11.0101
167987,14.0901
167987,50.0401
167987,50.0705
167987,45.0601
167987,13.0499
167987,15.0303
167987,14.1001
167987,13.1202
167987,23.0101
167987,50.0712
167987,52.0801
167987,50.0799
167987,50.0702
167987,16.0901
167987,54.0101
167987,52.1001
167987,50.0706
167987,13.1203
167987,24.0199
167987,24.0101
167987,52.1201
167987,26.1302
167987,52.1401
167987,27.0101
167987,14.1901
167987,50.0713
167987,30.9999
167987,50.0901
167987,51.1699
167987,52.0205
167987,50.0708
167987,38.0101
167987,50.0605
167987,40.0801
167987,45.1001
167987,16.0904
167987,50.0710
167987,42.0101
167987,44.0501
167987,50.0709
167987,13.1205
167987,45.1101
167987,16.0905
167987,13.1299
167987,23.1101
167987,14.2801
167987,05.0207
167996,52.0301
167996,05.0102
167996,26.0202
167996,26.0101
167996,52.0201
167996,40.0501
167996,09.0101
167996,11.0701
167996,45.0401
167996,13.1210
167996,45.0601
167996,13.1202
167996,23.0101
167996,03.0103
167996,05.0299
167996,52.0801
167996,50.0702
167996,16.0101
167996,51.0701
167996,54.0101
167996,52.1101
167996,45.0901
167996,52.1401
167996,27.0101
167996,30.9999
167996,30.2401
167996,38.0101
167996,45.1001
167996,42.0101
167996,44.0401
167996,38.0201
167996,45.1101
167996,50.0101
168005,52.0301
168005,50.0506
168005,13.1201
168005,09.0903
168005,45.1002
168005,54.0102
168005,50.0703
168005,50.0701
168005,54.0106
168005,26.0202
168005,26.0101
168005,26.0203
168005,26.1201
168005,09.0402
168005,52.0201
168005,52.0299
168005,52.0101
168005,52.0407
168005,40.0501
168005,40.0599
168005,42.0201
168005,09.0101
168005,10.0105
168005,11.0101
168005,14.0901
168005,11.0701
168005,43.0199
168005,23.0501
168005,45.0401
168005,50.0301
168005,50.0499
168005,42.0701
168005,50.0501
168005,50.0599
168005,45.0601
168005,13.0101
168005,13.0401
168005,15.0399
168005,14.1001
168005,15.1305
168005,13.0408
168005,23.0101
168005,23.9999
168005,52.0701
168005,15.0507
168005,03.0104
168005,14.1401
168005,38.0103
168005,54.0103
168005,50.0601
168005,52.0801
168005,52.0804
168005,50.0702
168005,16.0901
168005,24.0102
168005,16.0501
168005,05.0125
168005,50.0409
168005,51.0701
168005,13.0406
168005,54.0101
168005,54.0199
168005,52.1001
168005,44.0000
168005,24.0103
168005,42.0901
168005,50.0408
168005,52.1101
168005,45.0605
168005,45.0901
168005,09.0401
168005,13.1203
168005,22.0101
168005,22.0302
168005,24.0101
168005,52.1201
168005,26.1302
168005,52.1499
168005,52.1401
168005,09.0102
168005,27.0101
168005,51.0907
168005,51.1508
168005,50.0902
168005,52.0206
168005,52.1003
168005,09.0901
168005,42.1001
168005,38.0101
168005,40.0101
168005,40.0801
168005,09.0904
168005,45.1001
168005,45.1099
168005,42.0101
168005,44.0401
168005,44.9999
168005,51.2299
168005,44.0501
168005,09.0999
168005,09.0902
168005,54.0105
168005,26.0209
168005,10.0202
168005,42.1701
168005,30.1501
168005,13.1205
168005,42.1601
168005,45.0101
168005,45.1101
168005,16.0905
168005,52.1601
168005,13.1206
168005,50.0508
168005,50.0101
168148,51.0502
168148,51.0599
168148,05.0102
168148,16.1202
168148,45.0201
168148,45.0301
168148,04.0201
168148,05.0199
168148,50.0703
168148,50.0701
168148,05.0103
168148,26.0101
168148,15.0401
168148,14.0501
168148,26.1201
168148,52.0299
168148,14.0701
168148,40.0501
168148,16.0301
168148,14.0801
168148,16.1200
168148,42.0201
168148,51.2208
168148,11.0101
168148,14.0901
168148,11.0701
168148,51.0501
168148,50.0501
168148,45.0601
168148,42.1801
168148,14.1001
168148,51.0506
168148,14.1201
168148,14.1301
168148,14.0101
168148,14.9999
168148,15.1501
168148,23.0101
168148,51.2202
168148,14.1401
168148,16.9999
168148,16.0901
168148,40.0601
168148,16.0501
168148,51.2211
168148,51.0000
168148,54.0101
168148,54.0199
168148,14.3501
168148,22.0209
168148,51.2210
168148,45.0901
168148,05.0126
168148,16.0302
168148,05.0107
168148,16.1203
168148,27.0101
168148,14.1901
168148,51.1401
168148,26.0204
168148,30.9999
168148,30.1401
168148,50.0901
168148,05.0108
168148,30.1901
168148,51.2306
168148,51.0507
168148,30.0501
168148,51.0509
168148,51.0510
168148,38.0101
168148,40.0801
168148,45.1001
168148,51.0511
168148,42.0101
168148,51.2299
168148,44.0501
168148,38.0201
168148,16.0402
168148,05.0110
168148,45.9999
168148,45.1101
168148,16.0905
168148,13.1299
168148,13.1399
168148,45.1201
168148,05.0207
168218,05.0201
168218,05.0102
168218,30.2201
168218,45.0201
168218,45.0301
168218,04.0201
168218,50.0703
168218,40.0202
168218,40.0802
168218,26.0202
168218,26.0101
168218,40.0501
168218,16.0301
168218,42.0301
168218,16.0104
168218,11.0101
168218,50.0501
168218,05.0104
168218,45.0601
168218,23.0101
168218,03.0103
168218,50.0601
168218,50.0699
168218,50.0702
168218,16.0901
168218,05.0124
168218,40.0601
168218,16.0501
168218,05.0125
168218,54.0101
168218,45.0901
168218,05.0126
168218,16.0302
168218,38.0206
168218,05.0107
168218,16.1203
168218,27.0101
168218,30.1301
168218,30.9999
168218,50.0901
168218,05.0108
168218,30.2401
168218,30.0501
168218,38.0101
168218,40.0801
168218,45.1001
168218,42.0101
168218,38.0201
168218,16.0402
168218,05.0110
168218,45.1101
168218,05.0112
168218,16.0905
168218,45.1201
168218,05.0207
168227,15.0801
168227,15.0101
168227,04.0201
168227,46.0499
168227,52.9999
168227,15.0201
168227,10.9999
168227,11.0101
168227,15.1201
168227,11.0701
168227,52.2001
168227,15.1399
168227,15.0303
168227,15.0403
168227,15.0000
168227,14.9999
168227,50.0404
168227,50.0408
168227,15.0805
168227,52.0205
168227,15.1102
168227,15.0305
168254,52.0301
168254,22.0201
168254,45.0602
168254,26.0101
168254,14.0501
168254,52.0201
168254,52.0101
168254,40.0501
168254,40.0599
168254,09.0101
168254,11.0701
168254,23.0501
168254,43.0103
168254,43.0107
168254,43.0104
168254,45.0601
168254,14.1001
168254,13.1202
168254,14.0101
168254,15.1501
168254,23.0101
168254,13.1305
168254,52.0801
168254,54.0101
168254,52.1001
168254,14.3501
168254,11.0401
168254,30.2001
168254,24.0101
168254,52.1201
168254,52.1499
168254,52.1401
168254,09.0102
168254,13.1311
168254,27.0101
168254,14.1901
168254,26.0204
168254,38.0101
168254,45.1001
168254,42.0101
168254,44.0701
168254,45.1101
168254,31.0504
168263,52.0301
168263,13.0402
168263,13.1302
168263,50.0701
168263,13.1322
168263,26.0101
168263,13.1303
168263,52.0101
168263,40.0501
168263,04.0301
168263,09.0101
168263,11.0701
168263,43.0104
168263,50.0501
168263,45.0601
168263,13.1007
168263,13.0401
168263,13.0408
168263,13.1202
168263,23.0101
168263,13.1305
168263,03.0104
168263,31.0501
168263,13.1328
168263,54.0101
168263,11.0401
168263,13.1203
168263,13.1209
168263,24.0199
168263,24.0101
168263,13.1311
168263,27.0101
168263,13.1312
168263,50.0901
168263,13.1314
168263,40.0101
168263,45.1001
168263,42.0101
168263,42.9999
168263,44.0401
168263,13.1315
168263,13.1316
168263,13.1205
168263,13.0409
168263,44.0701
168263,45.1101
168263,13.1001
168263,13.1299
168263,13.1309
168281,05.0201
168281,05.0102
168281,30.2201
168281,16.1202
168281,45.0201
168281,45.0299
168281,05.0199
168281,50.0703
168281,05.0103
168281,40.0201
168281,26.0202
168281,26.0101
168281,40.0501
168281,16.1200
168281,16.1299
168281,11.0101
168281,50.0599
168281,45.0601
168281,23.0101
168281,03.0104
168281,50.0702
168281,05.0124
168281,16.0501
168281,05.0125
168281,05.0203
168281,54.0101
168281,45.0901
168281,05.0126
168281,16.1203
168281,30.0801
168281,27.9999
168281,27.0101
168281,30.9999
168281,50.0901
168281,38.0101
168281,40.0801
168281,42.1101
168281,45.1001
168281,42.0101
168281,38.0201
168281,16.0402
168281,05.0110
168281,45.1101
168281,50.0505
168281,05.0207
168290,05.0102
168290,19.0706
168290,13.1210
168290,13.9999
168290,13.0401
168290,13.1202
168290,19.0704
168290,19.0701
168290,19.0799
168290,24.0103
168290,13.1209
168290,24.0101
168290,27.0199
168290,13.1315
168290,51.2399
168290,44.0701
168290,13.1001
168290,50.0101
168290,50.9999
168290,44.0702
168342,05.0102
168342,45.0201
168342,50.0703
168342,50.0701
168342,05.0103
168342,40.0201
168342,40.0202
168342,26.0101
168342,40.0501
168342,16.0301
168342,16.1200
168342,16.0104
168342,11.0701
168342,45.0604
168342,50.0501
168342,45.0601
168342,23.0101
168342,16.0901
168342,40.0601
168342,16.0501
168342,54.0101
168342,16.0302
168342,27.0101
168342,30.9999
168342,50.0901
168342,38.0101
168342,40.0801
168342,45.1001
168342,42.0101
168342,38.0201
168342,16.0402
168342,45.9999
168342,45.1101
168342,16.0905
168342,05.0207
168421,14.0201
168421,27.0301
168421,26.0202
168421,26.9999
168421,26.0101
168421,14.0501
168421,52.0201
168421,52.0299
168421,52.9999
168421,52.0101
168421,14.0701
168421,40.0501
168421,14.0801
168421,14.0899
168421,09.0101
168421,11.0701
168421,45.0601
168421,14.1001
168421,14.1201
168421,14.9999
168421,14.1401
168421,24.0103
168421,14.3501
168421,45.0901
168421,24.0199
168421,52.1201
168421,14.3601
168421,52.1499
168421,14.1801
168421,27.9999
168421,27.0101
168421,27.0199
168421,14.1901
168421,30.9999
168421,40.0801
168421,42.0101
168421,30.1501
168421,45.0101
168421,45.9999
168421,27.0501
168421,30.0601
168430,51.1603
168430,13.1322
168430,26.0101
168430,26.1201
168430,52.0201
168430,40.0501
168430,51.1616
168430,51.0201
168430,09.0101
168430,51.1504
168430,11.0101
168430,43.0104
168430,13.1210
168430,45.0601
168430,13.0101
168430,13.0401
168430,13.1202
168430,23.0101
168430,13.1305
168430,13.1306
168430,45.0701
168430,51.9999
168430,51.0000
168430,51.0701
168430,13.1328
168430,54.0101
168430,13.1203
168430,13.1209
168430,09.0102
168430,13.1311
168430,27.0101
168430,52.0206
168430,51.1601
168430,51.2306
168430,40.0101
168430,45.1001
168430,42.0101
168430,13.1315
168430,42.1701
168430,13.1316
168430,13.1205
168430,13.1318
168430,45.1101
168430,16.0905
168430,13.1099
168430,51.0203
168430,13.1206
168430,45.1201
168528,52.0301
168528,13.1302
168528,50.0704
168528,26.0101
168528,52.0201
168528,52.0299
168528,40.0501
168528,09.9999
168528,43.0199
168528,43.0103
168528,50.0501
168528,45.0601
168528,13.1202
168528,23.0401
168528,23.0101
168528,23.9999
168528,13.1305
168528,03.0104
168528,03.0103
168528,50.0702
168528,16.0901
168528,40.0601
168528,16.0501
168528,31.0501
168528,31.0599
168528,13.1328
168528,54.0101
168528,50.0408
168528,16.0302
168528,31.0505
168528,09.0102
168528,13.1311
168528,27.0101
168528,30.9999
168528,13.1312
168528,50.0901
168528,50.0999
168528,38.0101
168528,13.1314
168528,40.0801
168528,45.1001
168528,42.0101
168528,38.0201
168528,13.1316
168528,13.1318
168528,44.0701
168528,45.1101
168528,16.0905
168546,05.0102
168546,45.0201
168546,50.0703
168546,13.1302
168546,50.0701
168546,50.0704
168546,51.0913
168546,26.0101
168546,52.0201
168546,40.0501
168546,09.0101
168546,11.0701
168546,50.0501
168546,45.0603
168546,45.0601
168546,23.0101
168546,13.1305
168546,05.0299
168546,16.0901
168546,13.1325
168546,40.0699
168546,40.0601
168546,16.0501
168546,13.1326
168546,31.0501
168546,31.0599
168546,13.1328
168546,54.0101
168546,30.2001
168546,09.0499
168546,31.0505
168546,24.0101
168546,52.1401
168546,13.1311
168546,27.0101
168546,50.0903
168546,13.1312
168546,50.0901
168546,38.0101
168546,13.1314
168546,40.0801
168546,45.1001
168546,13.1335
168546,42.0101
168546,44.0501
168546,09.0999
168546,38.0201
168546,45.0101
168546,45.1101
168546,16.0905
168546,13.1330
168546,40.0810
168546,05.0207
168591,45.0201
168591,45.0299
168591,50.0701
168591,51.0913
168591,26.0202
168591,26.0101
168591,52.0201
168591,40.0501
168591,09.0101
168591,11.0101
168591,09.0702
168591,50.0501
168591,45.0601
168591,13.1202
168591,23.0101
168591,03.0103
168591,16.0901
168591,16.0501
168591,51.9999
168591,54.0101
168591,52.1101
168591,45.0901
168591,27.0101
168591,30.1401
168591,50.0901
168591,50.0999
168591,38.0101
168591,40.0801
168591,45.1001
168591,42.0101
168591,44.0501
168591,38.0201
168591,13.1318
168591,45.1101
168591,16.0905
168591,11.1004
168740,52.0301
168740,52.0304
168740,15.0801
168740,49.0101
168740,01.0000
168740,47.0607
168740,26.0403
168740,01.0901
168740,01.0601
168740,04.0201
168740,13.1302
168740,50.0701
168740,51.0204
168740,15.0803
168740,49.0104
168740,30.1701
168740,26.0202
168740,13.1322
168740,26.0101
168740,26.0203
168740,26.0301
168740,52.0201
168740,52.9999
168740,52.0601
168740,40.0501
168740,51.1005
168740,09.0101
168740,09.9999
168740,42.0401
168740,11.0101
168740,15.1201
168740,14.0903
168740,42.0601
168740,13.1101
168740,13.0301
168740,45.0604
168740,51.3101
168740,39.0602
168740,13.9999
168740,13.0499
168740,13.0401
168740,42.1801
168740,15.0303
168740,13.1202
168740,15.9999
168740,14.0101
168740,23.0101
168740,13.1305
168740,03.0104
168740,51.1605
168740,52.0801
168740,50.0702
168740,19.0599
168740,19.0501
168740,13.1306
168740,16.9999
168740,16.0901
168740,24.0102
168740,50.0409
168740,51.0799
168740,51.9999
168740,54.0101
168740,01.1103
168740,19.0701
168740,15.0699
168740,04.0501
168740,50.0706
168740,52.1101
168740,09.0401
168740,52.1201
168740,52.1401
168740,13.1311
168740,27.0101
168740,27.0199
168740,15.0899
168740,15.0805
168740,30.9999
168740,50.0903
168740,13.1312
168740,50.0901
168740,52.0206
168740,51.1699
168740,51.1601
168740,39.0701
168740,50.0605
168740,51.2308
168740,40.0801
168740,50.0907
168740,45.1001
168740,51.1104
168740,42.0101
168740,09.0902
168740,13.1315
168740,38.0201
168740,39.0401
168740,39.0501
168740,42.1701
168740,13.1316
168740,13.1205
168740,45.0101
168740,13.1318
168740,44.0701
168740,45.1101
168740,16.0905
168740,13.1001
168740,13.1399
168740,13.1309
168740,39.0601
168740,50.0101
168740,39.0702
168740,26.0701
168740,26.0799
168786,52.0301
168786,52.0304
168786,50.0703
168786,50.0701
168786,50.0704
168786,51.0913
168786,26.0101
168786,52.0201
168786,52.0299
168786,52.9999
168786,52.0501
168786,40.0501
168786,09.0101
168786,09.9999
168786,44.0201
168786,11.0101
168786,50.0599
168786,45.0601
168786,13.0101
168786,13.1011
168786,23.0101
168786,13.1305
168786,03.0104
168786,03.0103
168786,16.0901
168786,45.0701
168786,16.0501
168786,31.0501
168786,54.0101
168786,24.0103
168786,52.1101
168786,45.0901
168786,24.0101
168786,52.1201
168786,27.0101
168786,50.0903
168786,13.1312
168786,38.0101
168786,13.1314
168786,45.1001
168786,42.0101
168786,38.0201
168786,39.0501
168786,13.1316
168786,13.1317
168786,45.0101
168786,13.1318
168786,45.1101
168786,16.0905
168786,13.1001
168786,31.0504
168838,52.0301
168838,52.0302
168838,15.1303
168838,47.0604
168838,52.0201
168838,52.0101
168838,19.0706
168838,51.1005
168838,51.1004
168838,50.0402
